ID	sample	k	n0	r	t_mid	t_gen	auc_l	auc_e	sigma	note	Plate	Passage	Compound	Concentration	Solvent
A11_Plate_3	A11	0.508940575516993	0.0494899587477201	0.586986853175607	3.79610149168286	1.18085639705559	9.68495625926547	9.668	0.0172750532634371		Plate_3	14	Simvastatin	25	DMSO
A11_Plate_3	A11	0.484971055885621	0.0421682454128813	0.790093039904069	2.97617744959165	0.877298173192496	9.65513896221686	9.6445	0.0197800864510352		Plate_3	20	Simvastatin	25	DMSO
A11_Plate_3	A11	0.48008244543063	0.0708613661002257	0.477546926381502	3.67195362650204	1.45147448819764	9.11860409443569	9.109	0.0284055008408842		Plate_3	4	Simvastatin	25	DMSO
A11_Plate_4	A11	0.001	0.00154822509668225	0.0339357132789566	-30.5925054045512	20.4253016538115	0.0306641881796247	0.0265	0.00116973776841057	questionable fit (k < n0)	Plate_4	17	Negative_control	0	Negative_control
A11_Plate_4	A11	893.608430166842	2.32815915317755e-05	0.194659189270526	89.711229630143	3.5608243471961	0.0104034991933153	0.0115	0.000435862312084222		Plate_4	14	Negative_control	0	Negative_control
A11_Plate_4	A11	0	0	0	0	0	0	0	0	cannot fit data	Plate_4	10	Negative_control	0	Negative_control
A11_Plate_4	A11	0.0015	0.0017187631972239	0.0297799807825279	-69.2200039093143	23.2756087259338	0.0380170244388408	0.0325	0.00132359619331238	questionable fit (k < n0)	Plate_4	7	Negative_control	0	Negative_control
A11_Plate_4	A11	0.001	0.00465923438913254	0.0575402499834544	-4.19875127927694	12.0463011676046	0.0456674131877415	0.035	0.00108257231838579	questionable fit (k < n0)	Plate_4	20	Negative_control	0	Negative_control
A11_Plate_4	A11	0	0	0	0	0	0	0	0	cannot fit data	Plate_4	4	Negative_control	0	Negative_control
A11_Plate_4	A11	0	0	0	0	0	0	0	0	cannot fit data	Plate_4	0	Negative_control	0	Negative_control
A12_Plate_1	A12	0.526602069700406	0.00664012409422855	0.733220756138259	5.94721976793737	0.945345824919941	8.97091834622862	8.9945	0.0129657143844462		Plate_1	0	Water_control	0	Water_control
A12_Plate_1	A12	0.5255	0.0637878410489173	1.07950685983184	1.83359563980314	0.642096133291754	11.0599498932717	11.038	0.0242869546384054		Plate_1	4	Water_control	0	Water_control
A12_Plate_1	A12	0.536190265936662	0.0368958353650531	0.75719664991196	3.44045008827348	0.915412370934998	10.437156061329	10.407	0.0182944297818948		Plate_1	10	Water_control	0	Water_control
A12_Plate_1	A12	0.457317332103479	0.0482646771885638	1.18037280236663	1.81056689219689	0.587227339676242	9.64708301981198	9.64	0.0155718627206672		Plate_1	20	Water_control	0	Water_control
A12_Plate_1	A12	0.487979124227595	0.0515712975224921	0.828458273610197	2.57781470518374	0.836671203172849	9.8998091892157	9.8785	0.0183917840319911		Plate_1	7	Water_control	0	Water_control
A12_Plate_1	A12	0.538965687283981	0.0712826217641625	0.899921370394146	2.09033628300896	0.770230826118021	11.1846302575656	11.1915	0.0215161031096877		Plate_1	17	Water_control	0	Water_control
A12_Plate_1	A12	0.529598233397407	0.0376751073419474	0.793296094648721	3.23879429143406	0.873755947162298	10.4162339658625	10.3895	0.0167602536378781		Plate_1	14	Water_control	0	Water_control
A12_Plate_2	A12	0.539513948359223	0.0113690205756667	0.643330303175779	5.96657509926481	1.07743592543091	9.1719239452278	9.1615	0.00536802593830938		Plate_2	0	Water_control	0	Water_control
A12_Plate_2	A12	0.5335	0.0495019468767884	0.909102545290999	2.50804367054168	0.762452139365722	10.8753130492594	10.8345	0.0220546910923478		Plate_2	4	Water_control	0	Water_control
A12_Plate_2	A12	0.4895	0.03514534534797	1.0769735526343	2.37646122090282	0.643606501630881	10.0613580036936	9.9855	0.0151101662870423		Plate_2	20	Water_control	0	Water_control
A12_Plate_2	A12	0.506130593618614	0.0534375693167075	0.799735020209048	2.67176020479512	0.866721055154942	10.2181278711839	10.1925	0.0213501616209266		Plate_2	7	Water_control	0	Water_control
A12_Plate_2	A12	0.477541016237112	0.0654391824301848	0.88381841334023	2.08204452597655	0.784264244892027	9.90955021781634	9.908	0.0215589563360698		Plate_2	10	Water_control	0	Water_control
A12_Plate_2	A12	0.5485	0.040823877744449	1.0740420780835	2.34681358581178	0.645363151690283	11.2887743335072	11.258	0.0162749693941824		Plate_2	17	Water_control	0	Water_control
A12_Plate_2	A12	0.548139156956489	0.0700610100982161	0.873735920549757	2.19792700040281	0.793314277526573	11.3166373803189	11.306	0.0236569327365591		Plate_2	14	Water_control	0	Water_control
