ID	Plate	Time	Well	OD	Passage	Compound	Concentration	Solvent
G8_Plate_4	Plate_4	21	G8	0.158	10	Negative_control	0	Negative_control
G8_Plate_4	Plate_4	11	G8	0.163	4	Negative_control	0	Negative_control
G8_Plate_4	Plate_4	6	G8	0.119	0	Negative_control	0	Negative_control
G8_Plate_4	Plate_4	0	G8	0.159	14	Negative_control	0	Negative_control
G8_Plate_4	Plate_4	18	G8	0.157	14	Negative_control	0	Negative_control
G8_Plate_4	Plate_4	11	G8	0.119	0	Negative_control	0	Negative_control
G8_Plate_4	Plate_4	16	G8	0.157	14	Negative_control	0	Negative_control
G8_Plate_4	Plate_4	13	G8	0.119	0	Negative_control	0	Negative_control
G8_Plate_4	Plate_4	3	G8	0.119	0	Negative_control	0	Negative_control
G8_Plate_4	Plate_4	20	G8	0.159	4	Negative_control	0	Negative_control
G8_Plate_4	Plate_4	1	G8	0.158	20	Negative_control	0	Negative_control
G8_Plate_4	Plate_4	32	G8	0.16	14	Negative_control	0	Negative_control
G8_Plate_4	Plate_4	11	G8	0.159	14	Negative_control	0	Negative_control
G8_Plate_4	Plate_4	42	G8	0.162	14	Negative_control	0	Negative_control
G8_Plate_4	Plate_4	2	G8	0.164	4	Negative_control	0	Negative_control
G8_Plate_4	Plate_4	35	G8	0.16	14	Negative_control	0	Negative_control
G8_Plate_4	Plate_4	4	G8	0.165	10	Negative_control	0	Negative_control
G8_Plate_4	Plate_4	8	G8	0.16	14	Negative_control	0	Negative_control
G8_Plate_4	Plate_4	15	G8	0.161	4	Negative_control	0	Negative_control
G8_Plate_4	Plate_4	13	G8	0.162	4	Negative_control	0	Negative_control
G8_Plate_4	Plate_4	12	G8	0.162	4	Negative_control	0	Negative_control
G8_Plate_4	Plate_4	17	G8	0.16	17	Negative_control	0	Negative_control
G8_Plate_4	Plate_4	15	G8	0.151	20	Negative_control	0	Negative_control
G8_Plate_4	Plate_4	22	G8	0.15	20	Negative_control	0	Negative_control
G8_Plate_4	Plate_4	23	G8	0.155	14	Negative_control	0	Negative_control
G8_Plate_4	Plate_4	43	G8	0.163	14	Negative_control	0	Negative_control
G8_Plate_4	Plate_4	4	G8	0.119	0	Negative_control	0	Negative_control
G8_Plate_4	Plate_4	22	G8	0.118	0	Negative_control	0	Negative_control
G8_Plate_4	Plate_4	19	G8	0.158	10	Negative_control	0	Negative_control
G8_Plate_4	Plate_4	7	G8	0.162	17	Negative_control	0	Negative_control
G8_Plate_4	Plate_4	21	G8	0.156	14	Negative_control	0	Negative_control
G8_Plate_4	Plate_4	6	G8	0.162	17	Negative_control	0	Negative_control
G8_Plate_4	Plate_4	2	G8	0.159	14	Negative_control	0	Negative_control
G8_Plate_4	Plate_4	2	G8	0.12	0	Negative_control	0	Negative_control
G8_Plate_4	Plate_4	12	G8	0.163	10	Negative_control	0	Negative_control
G8_Plate_4	Plate_4	23	G8	0.15	20	Negative_control	0	Negative_control
G8_Plate_4	Plate_4	7	G8	0.164	4	Negative_control	0	Negative_control
G8_Plate_4	Plate_4	3	G8	0.156	20	Negative_control	0	Negative_control
G8_Plate_4	Plate_4	20	G8	0.158	10	Negative_control	0	Negative_control
G9_Plate_1	Plate_1	19	G9	0.147	14	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	1	G9	0.187	20	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	0	G9	0.152	10	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	21	G9	0.167	4	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	19	G9	0.157	4	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	39	G9	0.145	14	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	10	G9	0.154	10	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	13	G9	0.18	0	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	38	G9	0.145	14	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	4	G9	0.165	17	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	20	G9	0.146	14	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	19	G9	0.15	10	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	6	G9	0.159	7	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	24	G9	0.156	20	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	25	G9	0.145	14	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	0	G9	0.166	20	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	1	G9	0.167	17	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	0	G9	0.173	17	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	2	G9	0.186	4	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	11	G9	0.159	7	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	42	G9	0.144	14	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	4	G9	0.161	20	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	16	G9	0.149	10	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	12	G9	0.18	0	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	14	G9	0.162	17	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	24	G9	0.161	17	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	37	G9	0.145	14	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	8	G9	0.153	10	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	19	G9	0.155	20	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	8	G9	0.146	14	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	16	G9	0.179	0	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	7	G9	0.159	7	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	1	G9	0.155	14	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	20	G9	0.169	4	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	6	G9	0.165	17	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	1	G9	0.168	4	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	23	G9	0.158	17	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	8	G9	0.18	0	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	22	G9	0.181	4	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	15	G9	0.149	10	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	24	G9	0.145	14	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	11	G9	0.18	4	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	5	G9	0.165	17	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	13	G9	0.162	17	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	9	G9	0.146	14	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	5	G9	0.159	7	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	5	G9	0.161	4	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	19	G9	0.16	17	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	1	G9	0.161	7	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	14	G9	0.146	14	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	23	G9	0.155	20	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	8	G9	0.165	17	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	18	G9	0.147	14	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	5	G9	0.153	10	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	21	G9	0.159	17	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	41	G9	0.144	14	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	3	G9	0.161	20	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	34	G9	0.146	14	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	9	G9	0.164	17	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	6	G9	0.169	4	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	33	G9	0.145	14	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	14	G9	0.151	10	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	21	G9	0.179	0	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	23	G9	0.145	14	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	47	G9	0.142	14	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	18	G9	0.156	7	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	10	G9	0.159	7	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	13	G9	0.156	20	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	20	G9	0.159	17	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	15	G9	0.146	14	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	43	G9	0.144	14	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	23	G9	0.178	0	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	18	G9	0.148	10	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	15	G9	0.158	7	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	3	G9	0.144	14	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	2	G9	0.152	10	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	7	G9	0.181	0	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	18	G9	0.155	20	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	40	G9	0.144	14	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	12	G9	0.151	10	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	13	G9	0.151	10	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	0	G9	0.146	14	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	16	G9	0.146	14	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	44	G9	0.143	14	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	12	G9	0.159	7	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	3	G9	0.189	4	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	8	G9	0.158	20	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	12	G9	0.146	14	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	9	G9	0.157	20	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	20	G9	0.156	7	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	16	G9	0.156	20	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	7	G9	0.153	10	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	23	G9	0.151	10	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	3	G9	0.153	10	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	17	G9	0.147	14	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	18	G9	0.179	0	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	5	G9	0.16	20	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	2	G9	0.16	7	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	15	G9	0.179	0	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	14	G9	0.156	20	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	0	G9	0.162	7	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	18	G9	0.16	17	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	17	G9	0.155	20	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	36	G9	0.145	14	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	22	G9	0.155	20	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	17	G9	0.161	17	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	2	G9	0.162	20	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	4	G9	0.153	10	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	11	G9	0.152	10	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	6	G9	0.159	20	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	3	G9	0.16	7	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	3	G9	0.182	0	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	35	G9	0.145	14	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	21	G9	0.155	20	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	10	G9	0.166	4	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	3	G9	0.165	17	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	13	G9	0.146	14	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	19	G9	0.156	7	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	14	G9	0.179	0	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	18	G9	0.163	4	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	0	G9	0.194	4	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	17	G9	0.179	0	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	29	G9	0.145	14	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	22	G9	0.159	17	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	11	G9	0.157	20	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	4	G9	0.144	14	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	16	G9	0.17	4	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	21	G9	0.145	14	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	28	G9	0.145	14	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	14	G9	0.158	7	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	16	G9	0.161	17	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	11	G9	0.146	14	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	6	G9	0.181	0	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	5	G9	0.182	0	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	22	G9	0.145	14	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	30	G9	0.145	14	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	48	G9	0.142	14	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	20	G9	0.148	10	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	6	G9	0.144	14	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	1	G9	0.183	0	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	9	G9	0.18	0	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	32	G9	0.146	14	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	2	G9	0.182	0	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	1	G9	0.152	10	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	31	G9	0.146	14	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	27	G9	0.145	14	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	23	G9	0.179	4	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	22	G9	0.179	0	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	13	G9	0.159	7	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	4	G9	0.159	7	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	9	G9	0.159	7	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	16	G9	0.157	7	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	11	G9	0.163	17	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	49	G9	0.142	14	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	20	G9	0.179	0	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	17	G9	0.149	10	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	10	G9	0.18	0	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	10	G9	0.164	17	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	23	G9	0.156	7	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	12	G9	0.186	4	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	13	G9	0.17	4	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	9	G9	0.187	4	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	2	G9	0.144	14	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	15	G9	0.156	20	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	21	G9	0.148	10	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	21	G9	0.155	7	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	46	G9	0.143	14	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	45	G9	0.143	14	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	22	G9	0.155	7	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	5	G9	0.144	14	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	26	G9	0.145	14	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	4	G9	0.164	4	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	7	G9	0.164	17	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	22	G9	0.148	10	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	8	G9	0.165	4	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	10	G9	0.157	20	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	15	G9	0.164	4	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	7	G9	0.159	4	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	20	G9	0.155	20	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	15	G9	0.162	17	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	6	G9	0.153	10	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	8	G9	0.159	7	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	0	G9	0.187	0	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	19	G9	0.179	0	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	7	G9	0.158	20	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	2	G9	0.165	17	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	17	G9	0.157	7	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	9	G9	0.152	10	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	4	G9	0.182	0	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	7	G9	0.145	14	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	11	G9	0.18	0	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	14	G9	0.172	4	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	10	G9	0.146	14	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	12	G9	0.157	20	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	12	G9	0.163	17	Cumic_alcohol	50	DMSO
G9_Plate_1	Plate_1	17	G9	0.165	4	Cumic_alcohol	50	DMSO
G9_Plate_2	Plate_2	17	G9	0.798	17	Levamisole	50	DMSO
G9_Plate_2	Plate_2	6	G9	0.729	14	Levamisole	50	DMSO
G9_Plate_2	Plate_2	0	G9	0.228	14	Levamisole	50	DMSO
G9_Plate_2	Plate_2	7	G9	0.695	4	Levamisole	50	DMSO
G9_Plate_2	Plate_2	12	G9	0.738	4	Levamisole	50	DMSO
G9_Plate_2	Plate_2	14	G9	0.813	17	Levamisole	50	DMSO
G9_Plate_2	Plate_2	5	G9	0.75	10	Levamisole	50	DMSO
G9_Plate_2	Plate_2	9	G9	0.755	10	Levamisole	50	DMSO
G9_Plate_2	Plate_2	0	G9	0.281	10	Levamisole	50	DMSO
G9_Plate_2	Plate_2	4	G9	0.621	20	Levamisole	50	DMSO
G9_Plate_2	Plate_2	49	G9	0.83	14	Levamisole	50	DMSO
G9_Plate_2	Plate_2	20	G9	0.737	10	Levamisole	50	DMSO
G9_Plate_2	Plate_2	12	G9	0.709	0	Levamisole	50	DMSO
G9_Plate_2	Plate_2	6	G9	0.755	10	Levamisole	50	DMSO
G9_Plate_2	Plate_2	8	G9	0.672	0	Levamisole	50	DMSO
G9_Plate_2	Plate_2	0	G9	0.231	7	Levamisole	50	DMSO
G9_Plate_2	Plate_2	41	G9	0.81	14	Levamisole	50	DMSO
G9_Plate_2	Plate_2	4	G9	0.719	10	Levamisole	50	DMSO
G9_Plate_2	Plate_2	1	G9	0.464	10	Levamisole	50	DMSO
G9_Plate_2	Plate_2	13	G9	0.752	7	Levamisole	50	DMSO
G9_Plate_2	Plate_2	44	G9	0.82	14	Levamisole	50	DMSO
G9_Plate_2	Plate_2	36	G9	0.792	14	Levamisole	50	DMSO
G9_Plate_2	Plate_2	19	G9	0.787	17	Levamisole	50	DMSO
G9_Plate_2	Plate_2	5	G9	0.647	7	Levamisole	50	DMSO
G9_Plate_2	Plate_2	18	G9	0.721	20	Levamisole	50	DMSO
G9_Plate_2	Plate_2	29	G9	0.776	14	Levamisole	50	DMSO
G9_Plate_2	Plate_2	12	G9	0.775	14	Levamisole	50	DMSO
G9_Plate_2	Plate_2	2	G9	0.45	4	Levamisole	50	DMSO
G9_Plate_2	Plate_2	11	G9	0.764	10	Levamisole	50	DMSO
G9_Plate_2	Plate_2	11	G9	0.704	0	Levamisole	50	DMSO
G9_Plate_2	Plate_2	20	G9	0.737	4	Levamisole	50	DMSO
G9_Plate_2	Plate_2	6	G9	0.72	20	Levamisole	50	DMSO
G9_Plate_2	Plate_2	17	G9	0.73	20	Levamisole	50	DMSO
G9_Plate_2	Plate_2	8	G9	0.71	4	Levamisole	50	DMSO
G9_Plate_2	Plate_2	16	G9	0.738	20	Levamisole	50	DMSO
G9_Plate_2	Plate_2	46	G9	0.822	14	Levamisole	50	DMSO
G9_Plate_2	Plate_2	13	G9	0.819	17	Levamisole	50	DMSO
G9_Plate_2	Plate_2	27	G9	0.774	14	Levamisole	50	DMSO
G9_Plate_2	Plate_2	16	G9	0.726	0	Levamisole	50	DMSO
G9_Plate_2	Plate_2	3	G9	0.542	20	Levamisole	50	DMSO
G9_Plate_2	Plate_2	17	G9	0.737	4	Levamisole	50	DMSO
G9_Plate_2	Plate_2	18	G9	0.745	10	Levamisole	50	DMSO
G9_Plate_2	Plate_2	7	G9	0.727	20	Levamisole	50	DMSO
G9_Plate_2	Plate_2	19	G9	0.742	7	Levamisole	50	DMSO
G9_Plate_2	Plate_2	9	G9	0.825	17	Levamisole	50	DMSO
G9_Plate_2	Plate_2	4	G9	0.604	4	Levamisole	50	DMSO
G9_Plate_2	Plate_2	3	G9	0.707	10	Levamisole	50	DMSO
G9_Plate_2	Plate_2	8	G9	0.735	7	Levamisole	50	DMSO
G9_Plate_2	Plate_2	33	G9	0.781	14	Levamisole	50	DMSO
G9_Plate_2	Plate_2	21	G9	0.741	7	Levamisole	50	DMSO
G9_Plate_2	Plate_2	15	G9	0.743	4	Levamisole	50	DMSO
G9_Plate_2	Plate_2	15	G9	0.756	10	Levamisole	50	DMSO
G9_Plate_2	Plate_2	11	G9	0.745	7	Levamisole	50	DMSO
G9_Plate_2	Plate_2	14	G9	0.744	20	Levamisole	50	DMSO
G9_Plate_2	Plate_2	3	G9	0.621	17	Levamisole	50	DMSO
G9_Plate_2	Plate_2	24	G9	0.703	20	Levamisole	50	DMSO
G9_Plate_2	Plate_2	12	G9	0.75	20	Levamisole	50	DMSO
G9_Plate_2	Plate_2	25	G9	0.769	14	Levamisole	50	DMSO
G9_Plate_2	Plate_2	4	G9	0.608	14	Levamisole	50	DMSO
G9_Plate_2	Plate_2	23	G9	0.772	14	Levamisole	50	DMSO
G9_Plate_2	Plate_2	42	G9	0.813	14	Levamisole	50	DMSO
G9_Plate_2	Plate_2	21	G9	0.735	10	Levamisole	50	DMSO
G9_Plate_2	Plate_2	17	G9	0.725	0	Levamisole	50	DMSO
G9_Plate_2	Plate_2	10	G9	0.742	20	Levamisole	50	DMSO
G9_Plate_2	Plate_2	45	G9	0.82	14	Levamisole	50	DMSO
G9_Plate_2	Plate_2	16	G9	0.743	4	Levamisole	50	DMSO
G9_Plate_2	Plate_2	6	G9	0.689	7	Levamisole	50	DMSO
G9_Plate_2	Plate_2	23	G9	0.782	17	Levamisole	50	DMSO
G9_Plate_2	Plate_2	31	G9	0.779	14	Levamisole	50	DMSO
G9_Plate_2	Plate_2	5	G9	0.62	4	Levamisole	50	DMSO
G9_Plate_2	Plate_2	6	G9	0.537	0	Levamisole	50	DMSO
G9_Plate_2	Plate_2	11	G9	0.775	14	Levamisole	50	DMSO
G9_Plate_2	Plate_2	2	G9	0.651	10	Levamisole	50	DMSO
G9_Plate_2	Plate_2	24	G9	0.773	14	Levamisole	50	DMSO
G9_Plate_2	Plate_2	5	G9	0.44	0	Levamisole	50	DMSO
G9_Plate_2	Plate_2	23	G9	0.741	7	Levamisole	50	DMSO
G9_Plate_2	Plate_2	8	G9	0.827	17	Levamisole	50	DMSO
G9_Plate_2	Plate_2	2	G9	0.48	7	Levamisole	50	DMSO
G9_Plate_2	Plate_2	19	G9	0.716	0	Levamisole	50	DMSO
G9_Plate_2	Plate_2	10	G9	0.743	7	Levamisole	50	DMSO
G9_Plate_2	Plate_2	30	G9	0.778	14	Levamisole	50	DMSO
G9_Plate_2	Plate_2	19	G9	0.716	20	Levamisole	50	DMSO
G9_Plate_2	Plate_2	11	G9	0.83	17	Levamisole	50	DMSO
G9_Plate_2	Plate_2	22	G9	0.782	17	Levamisole	50	DMSO
G9_Plate_2	Plate_2	23	G9	0.73	10	Levamisole	50	DMSO
G9_Plate_2	Plate_2	1	G9	0.274	4	Levamisole	50	DMSO
G9_Plate_2	Plate_2	15	G9	0.747	20	Levamisole	50	DMSO
G9_Plate_2	Plate_2	17	G9	0.75	10	Levamisole	50	DMSO
G9_Plate_2	Plate_2	6	G9	0.829	17	Levamisole	50	DMSO
G9_Plate_2	Plate_2	23	G9	0.739	4	Levamisole	50	DMSO
G9_Plate_2	Plate_2	17	G9	0.77	14	Levamisole	50	DMSO
G9_Plate_2	Plate_2	14	G9	0.725	0	Levamisole	50	DMSO
G9_Plate_2	Plate_2	1	G9	0.209	0	Levamisole	50	DMSO
G9_Plate_2	Plate_2	14	G9	0.751	7	Levamisole	50	DMSO
G9_Plate_2	Plate_2	12	G9	0.823	17	Levamisole	50	DMSO
G9_Plate_2	Plate_2	20	G9	0.768	14	Levamisole	50	DMSO
G9_Plate_2	Plate_2	10	G9	0.729	4	Levamisole	50	DMSO
G9_Plate_2	Plate_2	22	G9	0.707	20	Levamisole	50	DMSO
G9_Plate_2	Plate_2	9	G9	0.771	14	Levamisole	50	DMSO
G9_Plate_2	Plate_2	8	G9	0.73	20	Levamisole	50	DMSO
G9_Plate_2	Plate_2	13	G9	0.742	4	Levamisole	50	DMSO
G9_Plate_2	Plate_2	23	G9	0.698	0	Levamisole	50	DMSO
